gene_id,gene_symbol,typeofgene,mito,length,intron_count,exon_count,fpkm
105370328,LOC105370328,ncRNA,0,854,0,0,0
105370330,LOC105370330,ncRNA,0,664,0,0,0
105370331,LOC105370331,ncRNA,0,2228,0,0,0
105370332,LOC105370332,ncRNA,0,1230,0,0,0
105370333,LOC105370333,ncRNA,0,841,0,0,0
105370334,LOC105370334,ncRNA,0,2599,0,0,0
105370335,LOC105370335,ncRNA,0,5497,0,0,0
105370336,LOC105370336,ncRNA,0,147,0,0,0
105370337,LOC105370337,ncRNA,0,339,0,0,0
105370338,LOC105370338,ncRNA,0,1605,0,0,0
105370339,LOC105370339,ncRNA,0,1322,0,0,0
105370340,LOC105370340,ncRNA,0,1548,0,0,0
105370341,LOC105370341,ncRNA,0,490,0,0,0
105370342,LOC105370342,ncRNA,0,319,0,0,0
105370343,LOC105370343,ncRNA,0,578,0,0,0
105370344,LOC105370344,ncRNA,0,412,0,0,0
105370345,LOC105370345,ncRNA,0,3176,0,0,0
105370346,LOC105370346,ncRNA,0,2052,0,0,0
105370347,LOC105370347,ncRNA,0,317,0,0,0
105370348,LOC105370348,ncRNA,0,2399,0,0,0
105370349,LOC105370349,ncRNA,0,776,0,0,0
105370350,LOC105370350,ncRNA,0,1259,0,0,0
105370351,LOC105370351,ncRNA,0,1043,0,0,0
105370352,LOC105370352,ncRNA,0,433,0,0,0
105370353,LOC105370353,ncRNA,0,1568,0,0,0
105370354,LOC105370354,ncRNA,0,2436,0,0,0
105370355,LOC105370355,ncRNA,0,479,0,0,0
105370356,LOC105370356,ncRNA,0,1202,0,0,0
105370357,LOC105370357,ncRNA,0,442,0,0,0
105370358,LOC105370358,ncRNA,0,994,0,0,0
105370359,LOC105370359,ncRNA,0,4400,0,0,0
105370360,LOC105370360,ncRNA,0,4929,0,0,0
105370361,LOC105370361,ncRNA,0,3186,0,0,0
105370362,LOC105370362,mRNA,0,3212,0,0,0
105370363,LOC105370363,ncRNA,0,7958,3,0,0
105370364,LOC105370364,ncRNA,0,546,0,0,0
105370365,LOC105370365,ncRNA,0,3074,0,0,0
105370366,LOC105370366,ncRNA,0,556,0,0,0
105370367,LOC105370367,mRNA,0,1607,0,0,0
105370368,LOC105370368,mRNA,0,2258,0,0,0
105370369,LOC105370369,mRNA,0,1515,0,0,0
105370370,LOC105370370,ncRNA,0,6367,0,0,0
105370371,LOC105370371,ncRNA,0,198,0,0,0
105370372,LOC105370372,ncRNA,0,875,0,0,0
105370373,LOC105370373,ncRNA,0,2006,0,0,0
105370374,LOC105370374,mRNA,0,1615,0,0,0
105370375,LOC105370375,ncRNA,0,1970,0,0,0
105370376,LOC105370376,ncRNA,0,604,0,0,0
105370377,LOC105370377,ncRNA,0,483,0,0,0
105370380,LOC105370380,NA,0,2970,0,0,0
105370382,LOC105370382,ncRNA,0,4316,0,0,0
105370384,LOC105370384,ncRNA,0,4537,2,1,0.59
105370386,LOC105370386,ncRNA,0,426,0,0,0
105370389,LOC105370389,ncRNA,0,1588,0,0,0
105370390,LOC105370390,ncRNA,0,1489,0,0,0
105370393,LOC105370393,ncRNA,0,945,0,0,0
105370394,LOC105370394,ncRNA,0,591,0,0,0
105370395,LOC105370395,ncRNA,0,816,0,0,0
105370396,LOC105370396,ncRNA,0,6369,0,0,0
105370397,LOC105370397,ncRNA,0,1830,0,0,0
105370398,LOC105370398,ncRNA,0,1669,0,0,0
105370399,LOC105370399,mRNA,0,1818,0,0,0
105370400,LOC105370400,ncRNA,0,483,0,0,0
105370401,LOC105370401,ncRNA,0,3026,0,0,0
105370402,LOC105370402,ncRNA,0,4953,0,0,0
105370403,LOC105370403,ncRNA,0,3721,0,0,0
105370404,LOC105370404,ncRNA,0,609,0,0,0
105370405,LOC105370405,ncRNA,0,1467,0,0,0
105370406,LOC105370406,ncRNA,0,694,0,0,0
105370407,LOC105370407,ncRNA,0,1218,0,0,0
105370408,LOC105370408,ncRNA,0,2658,0,0,0
105370409,LOC105370409,ncRNA,0,4908,1,0,0
105370410,LOC105370410,ncRNA,0,1035,0,0,0
105370411,LOC105370411,ncRNA,0,576,0,0,0
105370412,LOC105370412,ncRNA,0,1303,0,0,0
105370413,LOC105370413,ncRNA,0,2418,0,0,0
105370414,LOC105370414,ncRNA,0,4710,0,0,0
105370415,LOC105370415,ncRNA,0,1467,0,0,0
105370416,LOC105370416,ncRNA,0,275,0,0,0
105370417,LOC105370417,ncRNA,0,144,0,0,0
105370418,LOC105370418,ncRNA,0,845,0,0,0
105370419,LOC105370419,ncRNA,0,940,0,0,0
105370420,LOC105370420,ncRNA,0,190,0,0,0
105370421,LOC105370421,ncRNA,0,1061,0,0,0
105370422,LOC105370422,ncRNA,0,1021,0,0,0
105370423,LOC105370423,ncRNA,0,2910,1,0,0
105370424,LOC105370424,ncRNA,0,1666,0,0,0
105370425,LOC105370425,ncRNA,0,2018,0,0,0
105370427,LOC105370427,ncRNA,0,312,0,0,0
105370428,LOC105370428,ncRNA,0,323,0,0,0
105370429,LOC105370429,ncRNA,0,1446,0,0,0
105370430,LOC105370430,ncRNA,0,528,0,0,0
105370431,LOC105370431,ncRNA,0,3280,0,0,0
105370432,LOC105370432,ncRNA,0,734,0,0,0
105370433,LOC105370433,ncRNA,0,434,0,0,0
105370434,LOC105370434,ncRNA,0,1737,0,0,0
105370435,LOC105370435,ncRNA,0,909,0,0,0
105370436,LOC105370436,ncRNA,0,832,0,0,0
105370437,LOC105370437,ncRNA,0,573,0,0,0
105370438,LOC105370438,ncRNA,0,2485,0,0,0
105370439,LOC105370439,ncRNA,0,2313,0,0,0
105370440,LOC105370440,ncRNA,0,1131,0,0,0
105370441,LOC105370441,ncRNA,0,530,0,0,0
105370442,LOC105370442,ncRNA,0,3225,0,0,0
105370443,LOC105370443,ncRNA,0,524,0,0,0
105370444,LOC105370444,ncRNA,0,685,0,0,0
105370445,LOC105370445,ncRNA,0,1190,0,0,0
105370446,LOC105370446,ncRNA,0,265,0,0,0
105370447,LOC105370447,ncRNA,0,1557,0,0,0
105370448,LOC105370448,ncRNA,0,1088,0,0,0
105370449,LOC105370449,ncRNA,0,610,0,0,0
105370450,LOC105370450,ncRNA,0,965,0,0,0
105370451,LOC105370451,ncRNA,0,335,0,0,0
105370452,LOC105370452,ncRNA,0,967,0,0,0
105370453,LOC105370453,ncRNA,0,2670,0,0,0
105370454,LOC105370454,ncRNA,0,6551,0,0,0
105370455,LOC105370455,ncRNA,0,5157,0,0,0
105370456,LOC105370456,ncRNA,0,2814,0,0,0
105370457,LOC105370457,ncRNA,0,398,0,0,0
105370458,LOC105370458,ncRNA,0,612,0,0,0
105370459,LOC105370459,ncRNA,0,1792,0,0,0
105370460,LOC105370460,ncRNA,0,583,0,0,0
105370461,LOC105370461,ncRNA,0,6070,0,0,0
105370462,LOC105370462,ncRNA,0,1494,0,0,0
105370463,LOC105370463,ncRNA,0,1666,0,0,0
105370464,LOC105370464,ncRNA,0,329,0,0,0
105370465,LOC105370465,ncRNA,0,643,0,0,0
105370466,LOC105370466,ncRNA,0,1765,0,0,0
105370467,LOC105370467,ncRNA,0,1021,0,0,0
105370468,LOC105370468,ncRNA,0,615,0,0,0
105370469,LOC105370469,ncRNA,0,3588,0,0,0
105370470,LOC105370470,ncRNA,0,683,0,0,0
105370471,LOC105370471,ncRNA,0,426,0,0,0
105370472,LOC105370472,ncRNA,0,540,0,0,0
105370473,LOC105370473,ncRNA,0,2410,0,0,0
105370474,LOC105370474,ncRNA,0,868,0,0,0
105370475,LOC105370475,ncRNA,0,1957,0,0,0
105370476,LOC105370476,ncRNA,0,245,0,0,0
105370477,LOC105370477,ncRNA,0,328,0,0,0
105370478,LOC105370478,ncRNA,0,790,0,0,0
105370479,LOC105370479,ncRNA,0,1144,0,0,0
105370480,LOC105370480,ncRNA,0,1146,0,0,0
105370481,LOC105370481,ncRNA,0,2139,0,0,0
105370482,LOC105370482,ncRNA,0,337,0,0,0
105370483,LOC105370483,ncRNA,0,271,0,0,0
105370484,LOC105370484,ncRNA,0,1044,0,0,0
105370485,LOC105370485,ncRNA,0,1344,0,0,0
105370486,LOC105370486,ncRNA,0,1849,0,0,0
105370487,LOC105370487,ncRNA,0,388,0,0,0
105370488,LOC105370488,ncRNA,0,558,0,0,0
105370489,LOC105370489,ncRNA,0,422,0,0,0
105370490,LOC105370490,ncRNA,0,1097,0,0,0
105370491,LOC105370491,ncRNA,0,2120,0,0,0
105370492,LOC105370492,ncRNA,0,853,0,0,0
105370493,LOC105370493,ncRNA,0,881,0,0,0
105370494,LOC105370494,ncRNA,0,323,0,0,0
105370495,LOC105370495,ncRNA,0,1688,0,0,0
105370496,LOC105370496,ncRNA,0,958,0,0,0
105370497,LOC105370497,ncRNA,0,795,0,0,0
105370498,LOC105370498,ncRNA,0,370,0,0,0
105370499,LOC105370499,ncRNA,0,4878,0,0,0
105370500,LOC105370500,ncRNA,0,2484,0,0,0
105370502,LOC105370502,ncRNA,0,1299,0,0,0
105370503,LOC105370503,ncRNA,0,2847,0,0,0
105370504,LOC105370504,ncRNA,0,2729,0,0,0
105370505,LOC105370505,ncRNA,0,612,0,0,0
105370506,LOC105370506,ncRNA,0,418,0,0,0
105370507,LOC105370507,ncRNA,0,1164,0,0,0
105370508,LOC105370508,ncRNA,0,1326,0,0,0
105370509,LOC105370509,ncRNA,0,1351,0,0,0
105370510,LOC105370510,ncRNA,0,721,0,0,0
105370511,LOC105370511,ncRNA,0,193,0,0,0
105370512,LOC105370512,ncRNA,0,1159,0,0,0
105370513,LOC105370513,ncRNA,0,1665,0,0,0
105370514,LOC105370514,ncRNA,0,2638,0,0,0
105370515,LOC105370515,ncRNA,0,1377,0,0,0
105370516,LOC105370516,ncRNA,0,268,0,0,0
105370517,LOC105370517,ncRNA,0,844,0,0,0
105370518,LOC105370518,ncRNA,0,689,0,0,0
105370519,LOC105370519,ncRNA,0,2410,0,0,0
105370520,LOC105370520,ncRNA,0,217,0,0,0
105370521,LOC105370521,ncRNA,0,343,0,0,0
105370522,LOC105370522,ncRNA,0,1153,0,0,0
105370523,LOC105370523,ncRNA,0,1198,0,0,0
105370524,LOC105370524,ncRNA,0,898,0,0,0
105370525,LOC105370525,ncRNA,0,7786,0,0,0
105370526,LOC105370526,ncRNA,0,834,0,0,0
105370527,LOC105370527,ncRNA,0,415,0,0,0
105370528,LOC105370528,ncRNA,0,465,0,0,0
105370529,LOC105370529,ncRNA,0,282,0,0,0
105370530,LOC105370530,ncRNA,0,836,0,0,0
105370531,LOC105370531,ncRNA,0,1760,0,0,0
105370532,LOC105370532,ncRNA,0,304,0,0,0
105370533,LOC105370533,ncRNA,0,409,0,0,0
105370534,LOC105370534,ncRNA,0,985,1,0,0
105370535,LOC105370535,ncRNA,0,158,0,0,0
105370536,LOC105370536,ncRNA,0,2755,0,0,0
105370537,LOC105370537,ncRNA,0,427,0,0,0
105370538,LOC105370538,ncRNA,0,1858,0,0,0
105370539,LOC105370539,ncRNA,0,1212,0,0,0
105370540,LOC105370540,ncRNA,0,2256,0,0,0
105370541,LOC105370541,ncRNA,0,4409,0,0,0
105370542,LOC105370542,ncRNA,0,1393,0,0,0
105370543,LOC105370543,ncRNA,0,936,0,0,0
105370544,LOC105370544,ncRNA,0,101,0,0,0
105370545,LOC105370545,ncRNA,0,782,0,0,0
105370546,LOC105370546,ncRNA,0,1590,0,0,0
105370548,LOC105370548,mRNA,0,3739,0,0,0
105370549,LOC105370549,ncRNA,0,2603,0,0,0
105370550,LOC105370550,ncRNA,0,3628,0,0,0
105370551,LOC105370551,mRNA,0,1038,0,0,0
105370552,LOC105370552,ncRNA,0,1010,0,0,0
105370553,LOC105370553,NA,0,2574,0,0,0
105370554,LOC105370554,mRNA,0,1549,0,0,0
105370555,LOC105370555,ncRNA,0,1733,0,0,0
105370556,LOC105370556,ncRNA,0,992,0,0,0
105370557,LOC105370557,ncRNA,0,1493,0,0,0
105370558,LOC105370558,ncRNA,0,814,0,0,0
105370559,LOC105370559,ncRNA,0,2788,0,0,0
105370560,LOC105370560,ncRNA,0,2469,2,0,0
105370561,LOC105370561,ncRNA,0,807,0,0,0
105370562,LOC105370562,ncRNA,0,3663,0,0,0
105370563,LOC105370563,ncRNA,0,722,0,0,0
105370564,LOC105370564,ncRNA,0,2656,0,0,0
105370565,LOC105370565,ncRNA,0,2828,0,0,0
105370566,LOC105370566,ncRNA,0,2165,0,0,0
105370567,LOC105370567,ncRNA,0,2674,0,0,0
105370568,LOC105370568,ncRNA,0,1364,0,0,0
105370569,LOC105370569,ncRNA,0,2392,0,0,0
105370571,LOC105370571,ncRNA,0,2693,0,0,0
105370572,LOC105370572,ncRNA,0,1147,0,0,0
105370573,LOC105370573,ncRNA,0,2513,0,0,0
105370574,LOC105370574,ncRNA,0,1584,0,0,0
105370575,LOC105370575,ncRNA,0,1153,0,0,0
105370576,LOC105370576,ncRNA,0,4396,0,0,0
105370577,LOC105370577,ncRNA,0,872,0,0,0
105370578,LOC105370578,ncRNA,0,1402,0,0,0
105370579,LOC105370579,mRNA,0,1741,0,0,0
105370580,LOC105370580,ncRNA,0,889,0,0,0
105370581,LOC105370581,ncRNA,0,526,0,0,0
105370582,LOC105370582,ncRNA,0,598,0,0,0
105370583,LOC105370583,ncRNA,0,1798,0,0,0
105370584,LOC105370584,ncRNA,0,770,0,0,0
105370585,LOC105370585,ncRNA,0,207,0,0,0
105370586,LOC105370586,ncRNA,0,660,0,0,0
105370587,LOC105370587,ncRNA,0,1304,0,0,0
105370588,LOC105370588,ncRNA,0,773,0,0,0
105370589,LOC105370589,ncRNA,0,792,0,0,0
105370590,LOC105370590,ncRNA,0,681,0,0,0
105370591,LOC105370591,ncRNA,0,359,0,0,0
105370592,LOC105370592,ncRNA,0,248,0,0,0
105370593,LOC105370593,ncRNA,0,1022,0,0,0
105370594,LOC105370594,ncRNA,0,2819,0,0,0
105370595,LOC105370595,ncRNA,0,369,0,0,0
105370596,LOC105370596,ncRNA,0,1503,0,0,0
105370597,LOC105370597,ncRNA,0,495,0,0,0
105370598,LOC105370598,ncRNA,0,752,0,0,0
105370599,LOC105370599,ncRNA,0,563,0,0,0
105370600,LOC105370600,ncRNA,0,1600,0,0,0
105370601,LOC105370601,ncRNA,0,950,0,0,0
105370602,LOC105370602,ncRNA,0,367,0,0,0
105370603,LOC105370603,ncRNA,0,2318,0,0,0
105370604,LOC105370604,ncRNA,0,3250,0,0,0
105370605,LOC105370605,ncRNA,0,609,0,0,0
105370606,LOC105370606,ncRNA,0,4733,0,0,0
105370607,LOC105370607,ncRNA,0,449,0,0,0
105370609,LOC105370609,ncRNA,0,495,0,0,0
105370610,LOC105370610,ncRNA,0,8654,0,0,0
105370611,LOC105370611,ncRNA,0,1059,0,0,0
105370612,LOC105370612,ncRNA,0,6930,0,0,0
105370613,LOC105370613,ncRNA,0,3188,0,0,0
105370614,LOC105370614,ncRNA,0,1306,0,0,0
105370615,LOC105370615,ncRNA,0,2059,0,0,0
105370616,LOC105370616,ncRNA,0,578,0,0,0
105370617,LOC105370617,ncRNA,0,639,0,0,0
105370618,LOC105370618,ncRNA,0,452,0,0,0
105370619,LOC105370619,ncRNA,0,324,0,0,0
105370620,LOC105370620,ncRNA,0,4981,0,0,0
105370621,LOC105370621,ncRNA,0,1719,0,0,0
105370622,LOC105370622,ncRNA,0,1929,0,0,0
105370623,LOC105370623,ncRNA,0,1380,0,0,0
105370624,LOC105370624,ncRNA,0,2709,0,0,0
105370625,LOC105370625,ncRNA,0,545,0,0,0
105370626,LOC105370626,ncRNA,0,1552,0,0,0
105370627,LOC105370627,ncRNA,0,1055,1,0,0
105370628,LOC105370628,ncRNA,0,448,0,0,0
105370629,LOC105370629,ncRNA,0,1618,0,0,0
105370630,LOC105370630,ncRNA,0,576,0,0,0
105370631,LOC105370631,ncRNA,0,932,0,0,0
105370632,LOC105370632,ncRNA,0,5589,0,0,0
105370633,LOC105370633,ncRNA,0,274,0,0,0
105370634,LOC105370634,ncRNA,0,739,0,0,0
105370635,LOC105370635,ncRNA,0,1006,0,0,0
105370636,LOC105370636,ncRNA,0,905,0,0,0
105370637,LOC105370637,ncRNA,0,848,0,0,0
105370638,LOC105370638,ncRNA,0,736,0,0,0
105370639,LOC105370639,ncRNA,0,891,0,0,0
105370640,LOC105370640,ncRNA,0,482,0,0,0
105370641,LOC105370641,mRNA,0,2782,0,0,0
105370643,LOC105370643,ncRNA,0,1190,0,0,0
105370644,LOC105370644,ncRNA,0,689,0,0,0
105370645,LOC105370645,ncRNA,0,1602,0,0,0
105370647,LOC105370647,ncRNA,0,1907,0,0,0
105370648,LOC105370648,ncRNA,0,531,0,0,0
105370649,LOC105370649,NA,0,596,0,0,0
105370650,LOC105370650,ncRNA,0,640,0,0,0
105370651,LOC105370651,ncRNA,0,3126,0,0,0
105370652,LOC105370652,ncRNA,0,3408,0,0,0
105370653,LOC105370653,ncRNA,0,622,0,0,0
105370654,LOC105370654,ncRNA,0,694,0,0,0
105370655,LOC105370655,ncRNA,0,985,0,0,0
105370656,LOC105370656,ncRNA,0,1390,0,0,0
105370657,LOC105370657,ncRNA,0,436,0,0,0
105370658,LOC105370658,ncRNA,0,496,0,0,0
105370659,LOC105370659,ncRNA,0,481,0,0,0
105370660,LOC105370660,ncRNA,0,647,0,0,0
105370661,LOC105370661,ncRNA,0,1728,0,0,0
105370662,LOC105370662,ncRNA,0,517,0,0,0
105370663,LOC105370663,ncRNA,0,1653,0,0,0
105370664,LOC105370664,ncRNA,0,593,0,0,0
105370665,LOC105370665,ncRNA,0,2876,0,0,0
105370666,LOC105370666,ncRNA,0,643,0,0,0
105370667,LOC105370667,ncRNA,0,1254,0,0,0
105370668,LOC105370668,ncRNA,0,2950,0,0,0
105370669,LOC105370669,ncRNA,0,269,0,0,0
105370670,LOC105370670,ncRNA,0,1429,0,0,0
105370671,LOC105370671,ncRNA,0,2582,0,0,0
105370672,LOC105370672,ncRNA,0,5030,0,0,0
105370673,LOC105370673,ncRNA,0,4674,0,0,0
105370674,LOC105370674,ncRNA,0,1174,0,0,0
105370675,LOC105370675,ncRNA,0,789,0,0,0
105370676,LOC105370676,ncRNA,0,5455,0,0,0
105370677,LOC105370677,ncRNA,0,647,0,0,0
105370678,LOC105370678,ncRNA,0,1632,0,0,0
105370679,LOC105370679,ncRNA,0,2519,0,0,0
105370680,LOC105370680,ncRNA,0,1652,0,0,0
105370681,LOC105370681,ncRNA,0,2135,1,0,0
105370682,LOC105370682,ncRNA,0,1140,0,0,0
105370683,LOC105370683,ncRNA,0,980,0,0,0
105370684,LOC105370684,ncRNA,0,598,0,0,0
105370685,LOC105370685,ncRNA,0,1143,0,0,0
105370686,LOC105370686,ncRNA,0,917,0,0,0
105370688,LOC105370688,ncRNA,0,336,0,0,0
105370689,LOC105370689,ncRNA,0,2695,0,0,0
105370690,LOC105370690,ncRNA,0,416,0,0,0
105370691,LOC105370691,mRNA,0,3702,0,0,0
105370693,LOC105370693,ncRNA,0,1139,0,0,0
105370694,LOC105370694,ncRNA,0,4467,0,0,0
105370695,LOC105370695,ncRNA,0,335,0,0,0
105370696,LOC105370696,ncRNA,0,876,0,0,0
105370697,LOC105370697,ncRNA,0,2227,0,0,0
105370698,LOC105370698,ncRNA,0,1851,0,0,0
105370699,LOC105370699,ncRNA,0,954,0,0,0
105370700,LOC105370700,ncRNA,0,1859,0,0,0
105370701,LOC105370701,ncRNA,0,141,0,0,0
105370702,LOC105370702,ncRNA,0,274,0,0,0
105370705,LOC105370705,mRNA,0,881,0,0,0
105370706,LOC105370706,mRNA,0,723,0,0,0
105370707,LOC105370707,mRNA,0,2719,0,0,0
105370708,LOC105370708,mRNA,0,1719,0,0,0
105370714,LOC105370714,ncRNA,0,2640,0,0,0
105370715,LOC105370715,ncRNA,0,208,0,0,0
105370717,LOC105370717,ncRNA,0,418,0,0,0
105370719,LOC105370719,mRNA,0,752,0,0,0
105370721,LOC105370721,ncRNA,0,1647,0,0,0
105370722,LOC105370722,NA,0,938,0,0,0
105370726,LOC105370726,ncRNA,0,436,0,0,0
105370727,LOC105370727,ncRNA,0,786,0,0,0
105370728,LOC105370728,ncRNA,0,623,0,0,0
105370729,LOC105370729,ncRNA,0,718,0,0,0
105370730,LOC105370730,ncRNA,0,556,0,0,0
105370731,LOC105370731,ncRNA,0,1396,59,0,0
105370732,LOC105370732,ncRNA,0,773,0,0,0
105370733,LOC105370733,ncRNA,0,1537,0,0,0
105370734,LOC105370734,ncRNA,0,2897,0,0,0
105370735,LOC105370735,ncRNA,0,911,0,0,0
105370737,LOC105370737,ncRNA,0,3144,0,0,0
105370738,LOC105370738,ncRNA,0,2067,0,2,2.6
105370739,LOC105370739,ncRNA,0,1262,0,0,0
105370740,LOC105370740,ncRNA,0,2707,0,0,0
105370741,LOC105370741,ncRNA,0,1388,0,0,0
105370742,LOC105370742,ncRNA,0,2385,0,0,0
105370743,LOC105370743,ncRNA,0,1104,0,0,0
105370744,LOC105370744,ncRNA,0,416,0,0,0
105370745,LOC105370745,ncRNA,0,1209,0,0,0
105370746,LOC105370746,ncRNA,0,1638,0,0,0
105370747,LOC105370747,ncRNA,0,1860,0,0,0
105370748,LOC105370748,mRNA,0,709,0,0,0
105370750,LOC105370750,ncRNA,0,290,0,0,0
105370751,LOC105370751,ncRNA,0,337,0,0,0
105370752,LOC105370752,ncRNA,0,2076,0,0,0
105370753,LOC105370753,ncRNA,0,5162,0,0,0
105370754,LOC105370754,ncRNA,0,331,0,0,0
105370756,LOC105370756,ncRNA,0,1987,0,0,0
105370757,LOC105370757,ncRNA,0,1481,0,0,0
105370758,LOC105370758,ncRNA,0,801,0,0,0
105370759,LOC105370759,ncRNA,0,3003,0,0,0
105370761,LOC105370761,ncRNA,0,6110,0,0,0
105370762,LOC105370762,ncRNA,0,1328,0,0,0
105370763,LOC105370763,ncRNA,0,929,0,0,0
105370764,LOC105370764,ncRNA,0,1839,0,0,0
105370765,LOC105370765,ncRNA,0,5280,0,0,0
105370766,LOC105370766,ncRNA,0,323,0,0,0
105370767,LOC105370767,ncRNA,0,4619,0,0,0
105370768,LOC105370768,ncRNA,0,365,0,0,0
105370769,LOC105370769,ncRNA,0,3270,0,0,0
105370770,LOC105370770,ncRNA,0,1251,0,0,0
105370771,LOC105370771,ncRNA,0,813,0,0,0
105370772,LOC105370772,ncRNA,0,1320,0,0,0
105370773,LOC105370773,ncRNA,0,744,0,0,0
105370774,LOC105370774,ncRNA,0,2444,0,0,0
105370775,LOC105370775,ncRNA,0,480,0,0,0
105370776,LOC105370776,ncRNA,0,1129,0,0,0
105370777,LOC105370777,ncRNA,0,1649,0,0,0
105370778,LOC105370778,ncRNA,0,694,0,0,0
105370779,LOC105370779,ncRNA,0,1104,1,0,0
105370780,LOC105370780,ncRNA,0,2652,0,0,0
105370781,LOC105370781,ncRNA,0,3096,0,0,0
105370782,LOC105370782,ncRNA,0,799,0,0,0
105370783,LOC105370783,ncRNA,0,10341,0,0,0
105370784,LOC105370784,ncRNA,0,633,0,0,0
105370785,LOC105370785,ncRNA,0,675,0,0,0
105370786,LOC105370786,ncRNA,0,968,0,0,0
105370787,LOC105370787,ncRNA,0,996,0,0,0
105370789,LOC105370789,ncRNA,0,2407,0,0,0
105370790,LOC105370790,ncRNA,0,610,0,0,0
105370791,LOC105370791,ncRNA,0,895,0,0,0
105370792,LOC105370792,ncRNA,0,2942,0,0,0
105370793,LOC105370793,ncRNA,0,811,0,0,0
105370794,LOC105370794,ncRNA,0,910,0,0,0
105370795,LOC105370795,ncRNA,0,3389,0,0,0
105370796,LOC105370796,ncRNA,0,760,0,0,0
105370797,LOC105370797,ncRNA,0,734,0,0,0
105370798,LOC105370798,ncRNA,0,193,0,0,0
105370799,LOC105370799,ncRNA,0,1365,0,0,0
105370800,LOC105370800,ncRNA,0,905,0,0,0
105370801,LOC105370801,ncRNA,0,965,0,0,0
105370802,LOC105370802,ncRNA,0,409,0,0,0
105370803,LOC105370803,ncRNA,0,1542,0,0,0
105370804,LOC105370804,ncRNA,0,2916,0,0,0
105370805,LOC105370805,ncRNA,0,1143,0,0,0
105370806,LOC105370806,ncRNA,0,639,0,0,0
105370807,LOC105370807,ncRNA,0,1784,0,0,0
105370808,LOC105370808,ncRNA,0,5666,0,0,0
105370809,LOC105370809,ncRNA,0,2189,0,0,0
105370810,LOC105370810,ncRNA,0,505,0,0,0
105370811,LOC105370811,ncRNA,0,1061,0,0,0
105370812,LOC105370812,ncRNA,0,1932,0,0,0
105370813,LOC105370813,ncRNA,0,367,0,0,0
105370815,LOC105370815,mRNA,0,1324,0,0,0
105370816,LOC105370816,ncRNA,0,1677,0,0,0
105370817,LOC105370817,ncRNA,0,2015,0,0,0
105370818,LOC105370818,ncRNA,0,1520,0,0,0
105370819,LOC105370819,ncRNA,0,3492,0,0,0
105370820,LOC105370820,ncRNA,0,1775,0,0,0
105370821,LOC105370821,ncRNA,0,3141,0,0,0
105370822,LOC105370822,ncRNA,0,1119,0,0,0
105370823,LOC105370823,ncRNA,0,1747,0,0,0
105370824,LOC105370824,ncRNA,0,2784,0,0,0
105370825,LOC105370825,ncRNA,0,2149,0,0,0
105370826,LOC105370826,ncRNA,0,326,1,0,0
105370827,LOC105370827,ncRNA,0,666,0,0,0
105370828,LOC105370828,mRNA,0,3412,0,0,0
105370829,LOC105370829,ncRNA,0,483,0,0,0
105370830,LOC105370830,ncRNA,0,1855,0,0,0
105370831,LOC105370831,ncRNA,0,614,0,0,0
105370832,LOC105370832,ncRNA,0,2067,0,0,0
105370833,LOC105370833,ncRNA,0,2848,0,0,0
105370834,LOC105370834,ncRNA,0,1349,0,0,0
105370835,LOC105370835,ncRNA,0,713,0,0,0
105370836,LOC105370836,ncRNA,0,887,0,0,0
105370837,LOC105370837,ncRNA,0,460,0,0,0
105370838,LOC105370838,NA,0,1220,0,0,0
105370839,LOC105370839,ncRNA,0,1200,0,0,0
105370840,LOC105370840,ncRNA,0,614,0,0,0
105370841,LOC105370841,ncRNA,0,2357,0,0,0
105370842,LOC105370842,ncRNA,0,6508,0,0,0
105370843,LOC105370843,ncRNA,0,1765,0,0,0
105370844,LOC105370844,ncRNA,0,1583,0,0,0
105370845,LOC105370845,ncRNA,0,6295,0,0,0
105370846,LOC105370846,ncRNA,0,868,0,0,0
105370847,LOC105370847,ncRNA,0,671,0,0,0
105370848,LOC105370848,ncRNA,0,1394,0,0,0
105370849,LOC105370849,mRNA,0,6640,0,0,0
105370850,LOC105370850,ncRNA,0,1709,0,0,0
105370851,LOC105370851,ncRNA,0,255,0,0,0
105370852,LOC105370852,ncRNA,0,6640,0,0,0
105370854,LOC105370854,ncRNA,0,1542,0,0,0
105370855,LOC105370855,ncRNA,0,2002,0,0,0
105370856,LOC105370856,ncRNA,0,416,0,0,0
105370858,LOC105370858,ncRNA,0,3363,0,0,0
105370859,LOC105370859,ncRNA,0,2196,0,0,0
105370860,LOC105370860,ncRNA,0,1021,0,0,0
105370861,LOC105370861,ncRNA,0,578,0,0,0
105370862,LOC105370862,ncRNA,0,2322,0,0,0
105370863,LOC105370863,ncRNA,0,1687,0,0,0
105370864,LOC105370864,ncRNA,0,1494,0,0,0
105370866,LOC105370866,ncRNA,0,1496,0,0,0
105370867,LOC105370867,ncRNA,0,1108,0,0,0
105370868,LOC105370868,ncRNA,0,858,0,0,0
105370869,LOC105370869,ncRNA,0,985,0,0,0
105370870,LOC105370870,ncRNA,0,375,0,0,0
105370871,LOC105370871,ncRNA,0,694,0,0,0
105370872,LOC105370872,ncRNA,0,4260,0,0,0
105370873,LOC105370873,ncRNA,0,2077,0,0,0
105370874,LOC105370874,ncRNA,0,768,0,0,0
105370875,LOC105370875,ncRNA,0,875,0,0,0
