target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
LTA,ENSG00000226979,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.0,lymphotoxin alpha
GDPD5,ENSG00000158555,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,glycerophosphodiester phosphodiesterase domain containing 5
NUP205,ENSG00000155561,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.0,nucleoporin 205
PHLDA1,ENSG00000139289,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.0,pleckstrin homology like domain family A member 1
IRF1,ENSG00000125347,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.0,interferon regulatory factor 1
PSPC1,ENSG00000121390,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.0,paraspeckle component 1
NTRK1,ENSG00000198400,0.021939854875283448,0.0,0.0,0.0,0.0,0.0,0.021939854875283448,0.0,neurotrophic receptor tyrosine kinase 1
DACH1,ENSG00000276644,0.0218649491,0.0218649491,0.0,0.0,0.0,0.0,0.0,0.0,dachshund family transcription factor 1
LDHC,ENSG00000166796,0.0218649491,0.0218649491,0.0,0.0,0.0,0.0,0.0,0.0,lactate dehydrogenase C
ABCC12,ENSG00000140798,0.0218649491,0.0218649491,0.0,0.0,0.0,0.0,0.0,0.0,ATP binding cassette subfamily C member 12
KCNS3,ENSG00000170745,0.021863229775,0.0207822439,0.0,0.0,0.0,0.0043239435,0.0,0.0,potassium voltage-gated channel modifier subfamily S member 3
ACTB,ENSG00000075624,0.021844444444444448,0.0,0.0,0.0,0.0,0.0,0.021844444444444448,0.0,actin beta
CFB,ENSG00000243649,0.021800000000000003,0.0,0.0,0.0,0.0,0.0,0.021800000000000003,0.0,complement factor B
ADARB2,ENSG00000185736,0.021800000000000003,0.0,0.0,0.0,0.0,0.0,0.021800000000000003,0.0,adenosine deaminase RNA specific B2 (inactive)
SOAT1,ENSG00000057252,0.021777777777777778,0.0,0.0,0.0,0.0,0.0,0.021777777777777778,0.0,sterol O-acyltransferase 1
NUDT4,ENSG00000173598,0.0217429292,0.0217429292,0.0,0.0,0.0,0.0,0.0,0.0,nudix hydrolase 4
ST6GALNAC5,ENSG00000117069,0.0217429292,0.0217429292,0.0,0.0,0.0,0.0,0.0,0.0,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
LAMC3,ENSG00000050555,0.0217329419,0.0,0.0,0.0,0.0,0.0217329419,0.0,0.0,laminin subunit gamma 3
PNMA8A,ENSG00000182013,0.0216838954,0.0,0.0,0.0,0.0,0.0216838954,0.0,0.0,PNMA family member 8A
NOG,ENSG00000183691,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,noggin
GGN,ENSG00000179168,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,gametogenetin
BTC,ENSG00000174808,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,betacellulin
MECP2,ENSG00000169057,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,methyl-CpG binding protein 2
WDR41,ENSG00000164253,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,WD repeat domain 41
PPP1R1B,ENSG00000131771,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,protein phosphatase 1 regulatory inhibitor subunit 1B
SLC6A8,ENSG00000130821,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,solute carrier family 6 member 8
BMP7,ENSG00000101144,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,bone morphogenetic protein 7
PLAUR,ENSG00000011422,0.0216,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,"plasminogen activator, urokinase receptor"
TRPM8,ENSG00000144481,0.02159176,0.02159176,0.0,0.0,0.0,0.0,0.0,0.0,transient receptor potential cation channel subfamily M member 8
ST13,ENSG00000100380,0.021500000000000002,0.0,0.0,0.0,0.0,0.0,0.021500000000000002,0.0,ST13 Hsp70 interacting protein
FXYD5,ENSG00000089327,0.021496033,0.0,0.0,0.0,0.0,0.021496033,0.0,0.0,FXYD domain containing ion transport regulator 5
FZD8,ENSG00000177283,0.021341343925,0.0,0.0,0.0,0.0,0.0053653757,0.02,0.0,frizzled class receptor 8
GFRA1,ENSG00000151892,0.0213,0.0,0.0,0.0,0.0,0.0,0.0213,0.0,GDNF family receptor alpha 1
B3GAT1,ENSG00000109956,0.021270199,0.0189433735,0.0,0.0,0.0,0.009307302,0.0,0.0,"beta-1,3-glucuronyltransferase 1"
HSPG2,ENSG00000142798,0.021269397212500003,0.0,0.0,0.0,0.0,0.01187758885,0.018300000000000004,0.0,heparan sulfate proteoglycan 2
SST,ENSG00000157005,0.02125,0.0,0.0,0.0,0.0,0.0,0.02125,0.0,somatostatin
MARCKS,ENSG00000277443,0.0212,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,myristoylated alanine rich protein kinase C substrate
HEXA,ENSG00000213614,0.0212,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,hexosaminidase subunit alpha
PRR32,ENSG00000183631,0.0212,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,proline rich 32
AHSG,ENSG00000145192,0.0212,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,alpha 2-HS glycoprotein
IDO1,ENSG00000131203,0.0212,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,"indoleamine 2,3-dioxygenase 1"
GSTP1,ENSG00000084207,0.0212,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,glutathione S-transferase pi 1
SHOX2,ENSG00000168779,0.0211527718,0.0,0.0,0.0,0.0,0.0211527718,0.0,0.0,short stature homeobox 2
FOXA2,ENSG00000125798,0.021152525000000002,0.020152525,0.0,0.0,0.0,0.0,0.004,0.0,forkhead box A2
LAMB1,ENSG00000091136,0.0211205888,0.0,0.0,0.0,0.0,0.0211205888,0.0,0.0,laminin subunit beta 1
BGN,ENSG00000182492,0.021077081,0.0,0.0,0.0,0.0,0.021077081,0.0,0.0,biglycan
SLC2A4RG,ENSG00000125520,0.02102333333333333,0.0,0.0,0.0,0.0,0.0,0.02102333333333333,0.0,SLC2A4 regulator
MAP3K7,ENSG00000135341,0.021003433300000002,0.021003433300000002,0.0,0.0,0.0,0.0,0.0,0.0,mitogen-activated protein kinase kinase kinase 7
PIK3C3,ENSG00000078142,0.021003433300000002,0.021003433300000002,0.0,0.0,0.0,0.0,0.0,0.0,phosphatidylinositol 3-kinase catalytic subunit type 3
HDAC1,ENSG00000116478,0.021,0.0,0.0,0.0,0.0,0.0,0.021,0.0,histone deacetylase 1
VCAM1,ENSG00000162692,0.020808333333333335,0.0,0.0,0.0,0.0,0.0,0.020808333333333335,0.0,vascular cell adhesion molecule 1
IKBKG,ENSG00000269335,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,inhibitor of nuclear factor kappa B kinase subunit gamma
TLR7,ENSG00000196664,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,toll like receptor 7
ABAT,ENSG00000183044,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,4-aminobutyrate aminotransferase
PRKCB,ENSG00000166501,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,protein kinase C beta
NOS3,ENSG00000164867,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,nitric oxide synthase 3
C1QTNF7,ENSG00000163145,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,C1q and TNF related 7
DBR1,ENSG00000138231,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,debranching RNA lariats 1
SLC2A8,ENSG00000136856,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,solute carrier family 2 member 8
KCNJ8,ENSG00000121361,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,potassium voltage-gated channel subfamily J member 8
SERPINC1,ENSG00000117601,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,serpin family C member 1
CHMP3,ENSG00000115561,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,charged multivesicular body protein 3
CD83,ENSG00000112149,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,CD83 molecule
CUEDC2,ENSG00000107874,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,CUE domain containing 2
PSMC1,ENSG00000100764,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,"proteasome 26S subunit, ATPase 1"
HNRNPH3,ENSG00000096746,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,heterogeneous nuclear ribonucleoprotein H3
NUP50,ENSG00000093000,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,nucleoporin 50
EFNB1,ENSG00000090776,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,ephrin B1
ABCC9,ENSG00000069431,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,ATP binding cassette subfamily C member 9
ATG5,ENSG00000057663,0.020800000000000003,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.0,autophagy related 5
DNM1,ENSG00000106976,0.0207,0.0,0.0,0.0,0.0,0.0,0.0207,0.0,dynamin 1
HERC5,ENSG00000138646,0.020671208313888894,0.0,0.0,0.0,0.0,0.020671208313888894,0.0,0.0,HECT and RLD domain containing E3 ubiquitin protein ligase 5
RAPH1,ENSG00000173166,0.020630061025,0.0,0.0,0.0,0.0,0.020630061025,0.0,0.0,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
RB1,ENSG00000139687,0.020600000000000004,0.0,0.0,0.0,0.0,0.0,0.020600000000000004,0.0,RB transcriptional corepressor 1
HMGCR,ENSG00000113161,0.020475000000000004,0.0,0.0,0.0,0.0,0.0,0.020475000000000004,0.0,3-hydroxy-3-methylglutaryl-CoA reductase
SERPINE1,ENSG00000106366,0.020458554599999998,0.0,0.0,0.0,0.0,0.0167585546,0.0148,0.0,serpin family E member 1
MT-ATP6,ENSG00000198899,0.0204,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,mitochondrially encoded ATP synthase membrane subunit 6
IL3,ENSG00000164399,0.0204,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,interleukin 3
MPZ,ENSG00000158887,0.0204,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,myelin protein zero
PDIA6,ENSG00000143870,0.0204,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,protein disulfide isomerase family A member 6
MAPK1,ENSG00000100030,0.020384352,0.0,0.0,0.0,0.0,0.009537408,0.018000000000000002,0.0,mitogen-activated protein kinase 1
MTHFD2,ENSG00000065911,0.0203796605,0.0,0.0,0.0,0.0,0.0203796605,0.0,0.0,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
MTSS1,ENSG00000170873,0.020355555555555557,0.0,0.0,0.0,0.0,0.0,0.020355555555555557,0.0,MTSS I-BAR domain containing 1
DICER1,ENSG00000100697,0.02032973326388889,0.0,0.0,0.0,0.0,0.02032973326388889,0.0,0.0,"dicer 1, ribonuclease III"
IFI44L,ENSG00000137959,0.02029450987152778,0.0,0.0,0.0,0.0,0.02029450987152778,0.0,0.0,interferon induced protein 44 like
PMEL,ENSG00000185664,0.020200376075000002,0.0,0.0,0.0,0.0,0.0056015043,0.0188,0.0,premelanosome protein
SLC18A3,ENSG00000187714,0.0202,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,solute carrier family 18 member A3
CAV1,ENSG00000105974,0.02014918145,0.0,0.0,0.0,0.0,0.0121967258,0.0171,0.0,caveolin 1
KHDRBS3,ENSG00000131773,0.0201400978,0.0201400978,0.0,0.0,0.0,0.0,0.0,0.0,"KH RNA binding domain containing, signal transduction associated 3"
TPM2,ENSG00000198467,0.0201190318,0.0,0.0,0.0,0.0,0.0201190318,0.0,0.0,tropomyosin 2
S100A11,ENSG00000163191,0.020074188300000004,0.0,0.0,0.0,0.0,0.016374188300000002,0.0148,0.0,S100 calcium binding protein A11
DDOST,ENSG00000244038,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
MUC5AC,ENSG00000215182,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,"mucin 5AC, oligomeric mucus/gel-forming"
TCL1B,ENSG00000213231,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,T cell leukemia/lymphoma 1B
IL1RAP,ENSG00000196083,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,interleukin 1 receptor accessory protein
FZD2,ENSG00000180340,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,frizzled class receptor 2
TNP2,ENSG00000178279,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,transition protein 2
NPPA,ENSG00000175206,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,natriuretic peptide A
MAP9,ENSG00000164114,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,microtubule associated protein 9
APEH,ENSG00000164062,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,acylaminoacyl-peptide hydrolase
CCDC140,ENSG00000163081,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,coiled-coil domain containing 140
TSPAN7,ENSG00000156298,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,tetraspanin 7
TMEM237,ENSG00000155755,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,transmembrane protein 237
DIXDC1,ENSG00000150764,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,DIX domain containing 1
HYOU1,ENSG00000149428,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,hypoxia up-regulated 1
TAAR6,ENSG00000146383,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,trace amine associated receptor 6
FOXK2,ENSG00000141568,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,forkhead box K2
GALNS,ENSG00000141012,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,galactosamine (N-acetyl)-6-sulfatase
CKAP4,ENSG00000136026,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,cytoskeleton associated protein 4
CD36,ENSG00000135218,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,CD36 molecule
PRKCSH,ENSG00000130175,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,protein kinase C substrate 80K-H
PODXL,ENSG00000128567,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,podocalyxin like
CANX,ENSG00000127022,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,calnexin
NR5A2,ENSG00000116833,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,nuclear receptor subfamily 5 group A member 2
REG1A,ENSG00000115386,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,regenerating family member 1 alpha
MOGS,ENSG00000115275,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,mannosyl-oligosaccharide glucosidase
TUSC2,ENSG00000114383,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,"tumor suppressor 2, mitochondrial calcium regulator"
KPNB1,ENSG00000108424,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,karyopherin subunit beta 1
MAPK8,ENSG00000107643,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,mitogen-activated protein kinase 8
FZD3,ENSG00000104290,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,frizzled class receptor 3
MAP1LC3A,ENSG00000101460,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,microtubule associated protein 1 light chain 3 alpha
CETP,ENSG00000087237,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,cholesteryl ester transfer protein
SMARCA2,ENSG00000080503,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
GAL,ENSG00000069482,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,galanin and GMAP prepropeptide
TAB2,ENSG00000055208,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,TGF-beta activated kinase 1 (MAP3K7) binding protein 2
TG,ENSG00000042832,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,thyroglobulin
TDP1,ENSG00000042088,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,tyrosyl-DNA phosphodiesterase 1
DPEP1,ENSG00000015413,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,dipeptidase 1
NRAP,ENSG00000197893,0.0198768974,0.0,0.0,0.0,0.0,0.0162768974,0.014400000000000001,0.0,nebulin related anchoring protein
CMPK2,ENSG00000134326,0.019808776275,0.0,0.0,0.0,0.0,0.019808776275,0.0,0.0,cytidine/uridine monophosphate kinase 2
PRKAR1A,ENSG00000108946,0.019802554025000002,0.0,0.0,0.0,0.0,0.017802554025,0.008,0.0,protein kinase cAMP-dependent type I regulatory subunit alpha
DNAJB1,ENSG00000132002,0.01980193868125,0.0,0.0,0.0,0.0,0.006007754725,0.0183,0.0,DnaJ heat shock protein family (Hsp40) member B1
PEG10,ENSG00000242265,0.0198,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,paternally expressed 10
TMOD2,ENSG00000128872,0.0198,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,tropomodulin 2
ATL1,ENSG00000198513,0.019744444444444443,0.0,0.0,0.0,0.0,0.0,0.019744444444444443,0.0,atlastin GTPase 1
MARCH5,ENSG00000198060,0.019722222222222224,0.0,0.0,0.0,0.0,0.0,0.019722222222222224,0.0,membrane associated ring-CH-type finger 5
RAB11FIP3,ENSG00000090565,0.019704500700000002,0.0,0.0,0.0,0.0,0.019704500700000002,0.0,0.0,RAB11 family interacting protein 3
TULP4,ENSG00000130338,0.0197007919,0.0,0.0,0.0,0.0,0.0197007919,0.0,0.0,tubby like protein 4
FAF1,ENSG00000185104,0.0196,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,Fas associated factor 1
HSPB3,ENSG00000169271,0.019600000000000003,0.0,0.0,0.0,0.0,0.0,0.019600000000000003,0.0,heat shock protein family B (small) member 3
AC140912.1,ENSG00000261227,0.0195459426,0.0,0.0,0.0,0.0,0.0195459426,0.0,0.0,
ULK1,ENSG00000177169,0.019488888888888892,0.0,0.0,0.0,0.0,0.0,0.019488888888888892,0.0,unc-51 like autophagy activating kinase 1
GPX1,ENSG00000233276,0.0194,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,glutathione peroxidase 1
CPA1,ENSG00000091704,0.0194,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,carboxypeptidase A1
OSBPL6,ENSG00000079156,0.019398955475,0.0,0.0,0.0,0.0,0.019398955475,0.0,0.0,oxysterol binding protein like 6
DNAJB2,ENSG00000135924,0.019344444444444445,0.0,0.0,0.0,0.0,0.0,0.019344444444444445,0.0,DnaJ heat shock protein family (Hsp40) member B2
ATXN7,ENSG00000163635,0.019333333333333334,0.0,0.0,0.0,0.0,0.0,0.019333333333333334,0.0,ataxin 7
ARHGAP29,ENSG00000137962,0.0193135834,0.0,0.0,0.0,0.0,0.0193135834,0.0,0.0,Rho GTPase activating protein 29
IVNS1ABP,ENSG00000116679,0.01924772168055556,0.0,0.0,0.0,0.0,0.01924772168055556,0.0,0.0,influenza virus NS1A binding protein
MOG,ENSG00000204655,0.019244444444444442,0.0,0.0,0.0,0.0,0.0,0.019244444444444442,0.0,myelin oligodendrocyte glycoprotein
GLG1,ENSG00000090863,0.019244444444444446,0.0,0.0,0.0,0.0,0.0,0.019244444444444446,0.0,golgi glycoprotein 1
TSBP1,ENSG00000204296,0.019200000000000002,0.0,0.0,0.0,0.0,0.0,0.019200000000000002,0.0,testis expressed basic protein 1
NPY4R,ENSG00000204174,0.019200000000000002,0.0,0.0,0.0,0.0,0.0,0.019200000000000002,0.0,neuropeptide Y receptor Y4
UBXN6,ENSG00000167671,0.019200000000000002,0.0,0.0,0.0,0.0,0.0,0.019200000000000002,0.0,UBX domain protein 6
AK4,ENSG00000162433,0.019200000000000002,0.0,0.0,0.0,0.0,0.0,0.019200000000000002,0.0,adenylate kinase 4
TNFSF13B,ENSG00000102524,0.019200000000000002,0.0,0.0,0.0,0.0,0.0,0.019200000000000002,0.0,TNF superfamily member 13b
TFPI,ENSG00000003436,0.019200000000000002,0.0,0.0,0.0,0.0,0.0,0.019200000000000002,0.0,tissue factor pathway inhibitor
COL1A1,ENSG00000108821,0.019180713800000002,0.0,0.0,0.0,0.0,0.019180713800000002,0.0,0.0,collagen type I alpha 1 chain
SOX4,ENSG00000124766,0.019126281800000002,0.0,0.0,0.0,0.0,0.019126281800000002,0.0,0.0,SRY-box 4
COL4A4,ENSG00000081052,0.0191257144,0.0,0.0,0.0,0.0,0.0191257144,0.0,0.0,collagen type IV alpha 4 chain
SLC17A7,ENSG00000104888,0.01908888888888889,0.0,0.0,0.0,0.0,0.0,0.01908888888888889,0.0,solute carrier family 17 member 7
EGR3,ENSG00000179388,0.019,0.0,0.0,0.0,0.0,0.0,0.019,0.0,early growth response 3
TREH,ENSG00000118094,0.019,0.0,0.0,0.0,0.0,0.0,0.019,0.0,trehalase
PAPPA,ENSG00000182752,0.018996566700000002,0.018996566700000002,0.0,0.0,0.0,0.0,0.0,0.0,pappalysin 1
DTWD2,ENSG00000169570,0.018996566700000002,0.018996566700000002,0.0,0.0,0.0,0.0,0.0,0.0,DTW domain containing 2
FRZB,ENSG00000162998,0.01899355515,0.0,0.0,0.0,0.0,0.0099742206,0.0165,0.0,frizzled related protein
SNX7,ENSG00000162627,0.0189807547,0.0,0.0,0.0,0.0,0.0189807547,0.0,0.0,sorting nexin 7
ARMC8,ENSG00000114098,0.0189774988,0.0,0.0,0.0,0.0,0.0189774988,0.0,0.0,armadillo repeat containing 8
SNPH,ENSG00000101298,0.0189,0.0,0.0,0.0,0.0,0.0,0.0189,0.0,syntaphilin
CLOCK,ENSG00000134852,0.018899083350000002,0.0,0.0,0.0,0.0,0.018899083350000002,0.0,0.0,clock circadian regulator
ITGA11,ENSG00000137809,0.0188975686,0.0,0.0,0.0,0.0,0.0188975686,0.0,0.0,integrin subunit alpha 11
NOX1,ENSG00000007952,0.01888888888888889,0.0,0.0,0.0,0.0,0.0,0.01888888888888889,0.0,NADPH oxidase 1
DNAJC5,ENSG00000101152,0.018861111111111113,0.0,0.0,0.0,0.0,0.0,0.018861111111111113,0.0,DnaJ heat shock protein family (Hsp40) member C5
ORM2,ENSG00000228278,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,orosomucoid 2
C5AR1,ENSG00000197405,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,complement C5a receptor 1
TMEM215,ENSG00000188133,0.0188,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,transmembrane protein 215
ATP7A,ENSG00000165240,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,ATPase copper transporting alpha
C1orf61,ENSG00000125462,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,chromosome 1 open reading frame 61
MYRF,ENSG00000124920,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,myelin regulatory factor
SNRPC,ENSG00000124562,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,small nuclear ribonucleoprotein polypeptide C
NT5C3A,ENSG00000122643,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,"5'-nucleotidase, cytosolic IIIA"
PPARD,ENSG00000112033,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,peroxisome proliferator activated receptor delta
SNRNP70,ENSG00000104852,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,small nuclear ribonucleoprotein U1 subunit 70
SNRPA,ENSG00000077312,0.0188,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,small nuclear ribonucleoprotein polypeptide A
INF2,ENSG00000203485,0.018760217000000003,0.0,0.0,0.0,0.0,0.017260217,0.006,0.0,"inverted formin, FH2 and WH2 domain containing"
TERT,ENSG00000164362,0.018666666666666668,0.0,0.0,0.0,0.0,0.0,0.018666666666666668,0.0,telomerase reverse transcriptase
PAPLN,ENSG00000100767,0.0186029024,0.0,0.0,0.0,0.0,0.0186029024,0.0,0.0,"papilin, proteoglycan like sulfated glycoprotein"
MAP1LC3B,ENSG00000140941,0.018500000000000003,0.0,0.0,0.0,0.0,0.0,0.018500000000000003,0.0,microtubule associated protein 1 light chain 3 beta
NRF1,ENSG00000106459,0.018500000000000003,0.0,0.0,0.0,0.0,0.0,0.018500000000000003,0.0,nuclear respiratory factor 1
STUB1,ENSG00000103266,0.018500000000000003,0.0,0.0,0.0,0.0,0.0,0.018500000000000003,0.0,STIP1 homology and U-box containing protein 1
MCOLN1,ENSG00000090674,0.018500000000000003,0.0,0.0,0.0,0.0,0.0,0.018500000000000003,0.0,mucolipin 1
MMP1,ENSG00000196611,0.018444444444444447,0.0,0.0,0.0,0.0,0.0,0.018444444444444447,0.0,matrix metallopeptidase 1
GRID1,ENSG00000182771,0.0184095958,0.0184095958,0.0,0.0,0.0,0.0,0.0,0.0,glutamate ionotropic receptor delta type subunit 1
CALML3,ENSG00000178363,0.0184095958,0.0184095958,0.0,0.0,0.0,0.0,0.0,0.0,calmodulin like 3
PTH2R,ENSG00000144407,0.0184095958,0.0184095958,0.0,0.0,0.0,0.0,0.0,0.0,parathyroid hormone 2 receptor
LAPTM4A,ENSG00000068697,0.0184095958,0.0184095958,0.0,0.0,0.0,0.0,0.0,0.0,lysosomal protein transmembrane 4 alpha
GAD2,ENSG00000136750,0.0184,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,glutamate decarboxylase 2
CXCL12,ENSG00000107562,0.0184,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,C-X-C motif chemokine ligand 12
NKAP,ENSG00000101882,0.0184,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,NFKB activating protein
AMPH,ENSG00000078053,0.0184,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,amphiphysin
CAPRIN2,ENSG00000110888,0.0183470698,0.0,0.0,0.0,0.0,0.0183470698,0.0,0.0,caprin family member 2
THBS1,ENSG00000137801,0.018333851875,0.0,0.0,0.0,0.0,0.0029354075000000003,0.0176,0.0,thrombospondin 1
CRYAB,ENSG00000109846,0.018252345994444443,0.0,0.0,0.0,0.0,0.0040316062,0.017244444444444444,0.0,crystallin alpha B
IL7R,ENSG00000168685,0.018112668800000002,0.0,0.0,0.0,0.0,0.018112668800000002,0.0,0.0,interleukin 7 receptor
TNFRSF11A,ENSG00000141655,0.018112668800000002,0.0,0.0,0.0,0.0,0.018112668800000002,0.0,0.0,TNF receptor superfamily member 11a
RPL17,ENSG00000265681,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,ribosomal protein L17
ZKSCAN3,ENSG00000189298,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,zinc finger with KRAB and SCAN domains 3
ADRB2,ENSG00000169252,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,adrenoceptor beta 2
